feature,xgb_importance,shap_importance,combined_score,target_corr,removed_collinear,selected,selection_reason
T10Y3M,0.0019363898318260908,,0.0019363898318260908,0.25127175159217807,False,False,"RFE 탈락 (95위, score=0.0019)"
Ret_ASML_lag12,0.0017768779071047902,,0.0017768779071047902,0.08215440232872337,False,False,"RFE 탈락 (96위, score=0.0018)"
Ret_TSM_ma3,0.0017245686613023281,,0.0017245686613023281,0.21605417730728035,False,False,"RFE 탈락 (97위, score=0.0017)"
T10Y3M_chg6,0.0017160511342808604,,0.0017160511342808604,0.017838173762571033,False,False,"RFE 탈락 (98위, score=0.0017)"
Ret_ASML_lag6,0.0016366933705285192,,0.0016366933705285192,0.10802796871559597,False,False,"RFE 탈락 (99위, score=0.0016)"
Ret_Samsung_lag6,0.0015996100846678019,,0.0015996100846678019,0.15534289984368035,False,False,"RFE 탈락 (100위, score=0.0016)"
month_cos,0.0015951584791764617,,0.0015951584791764617,0.0032741838713821894,False,False,"RFE 탈락 (101위, score=0.0016)"
Ret_SOX_vol3,0.001585521618835628,,0.001585521618835628,0.2252777110903972,False,False,"RFE 탈락 (102위, score=0.0016)"
Ret_TSM_lag12,0.0015569059178233147,,0.0015569059178233147,0.019752487684764414,False,False,"RFE 탈락 (103위, score=0.0016)"
Ret_SKHynix_lag6,0.0015515522100031376,,0.0015515522100031376,0.11229874209603433,False,False,"RFE 탈락 (104위, score=0.0016)"
month_sin,0.0014706030488014221,,0.0014706030488014221,0.012964816900340705,False,False,"RFE 탈락 (105위, score=0.0015)"
Ret_Samsung_lag12,0.0013897260650992393,,0.0013897260650992393,0.007628635134481629,False,False,"RFE 탈락 (106위, score=0.0014)"
FRED_PCE_Core_YoY_accel,0.0012606937671080232,,0.0012606937671080232,0.13039235931206014,False,False,"RFE 탈락 (107위, score=0.0013)"
Japan_YoY_vol3,0.0012470597866922617,,0.0012470597866922617,0.06417128497719468,False,False,"RFE 탈락 (108위, score=0.0012)"
Worldwide_YoY_accel,0.001063936622813344,,0.001063936622813344,0.34833587626584056,False,False,"RFE 탈락 (109위, score=0.0011)"
Ret_TSM_lag6,0.0010310168145224452,,0.0010310168145224452,0.19170434511361342,False,False,"RFE 탈락 (110위, score=0.0010)"
Asia_Pacific_YoY_accel,0.0010173615301027894,,0.0010173615301027894,0.24579147770338258,False,False,"RFE 탈락 (111위, score=0.0010)"
Ret_SKHynix_ma3,0.0009911397937685251,,0.0009911397937685251,0.2002748068654226,False,False,"RFE 탈락 (112위, score=0.0010)"
Ret_SOX,0.000960468896664679,,0.000960468896664679,0.239595245379994,False,False,"RFE 탈락 (113위, score=0.0010)"
